Department,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Type
ECE,47700,4,PWL,0,Digital Systems Senior Project,W,11:30 am-01:20 pm,44,44,0,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,MSEE 184,Laboratory
ECE,48300,2,PWL,3,Digital Control Systems Analysis And Design,TR,03:00 pm-04:15 pm,30,21,9,0,0,0,0,0,0,Shreyas Sundaram (P),01/12-05/02,EE 226,Lecture
ECE,49595,10,PWL,4,Senior Design Special Projects,M,04:30 pm-05:20 pm,4,3,1,0,0,0,84,74,10,Matthew A Swabey (P),01/12-05/02,EE 270,Lecture
ECE,52800,MJD,PWL,3,Measurement And Stimulation Of The Nervous System,TR,01:30 pm-02:45 pm,20,9,11,0,0,0,20,20,0,Eugenio Culurciello (P),01/12-05/02,MJIS 1083,Lecture
ECE,55200,WNG,PWL,3,Introduction To Lasers,TR,03:00 pm-04:15 pm,45,28,17,0,0,0,0,0,0,Vladimir M Shalaev (P),01/12-05/02,WANG 2579,Lecture
ECE,55700,1,PWL,3,Integrated Circuit Fabrication Laboratory,M,02:30 pm-03:20 pm,12,11,1,0,0,0,0,0,0,David B Janes (P),01/12-05/02,EE 226,Lecture
ECE,56300,1,PWL,3,Programming Parallel Machines,MWF,02:30 pm-03:20 pm,65,59,6,0,0,0,0,0,0,Samuel P Midkiff (P),01/12-05/02,FRNY B124,Lecture
ECE,56800,2,PWL,3,Embedded Systems,TR,04:30 pm-05:45 pm,70,64,6,0,0,0,0,0,0,Vijay Raghunathan (P),01/12-05/02,EE 117,Lecture
ECE,58000,1,PWL,3,Optimization Methods For Systems And Control,MWF,12:30 pm-01:20 pm,96,81,15,0,0,0,0,0,0,Stanislaw H Zak (P),01/12-05/02,MJIS 1001,Lecture
ECE,59500,7,PWL,3,Digital Sys Design Automation,TR,01:30 pm-02:45 pm,50,28,22,0,0,0,0,0,0,Anand Raghunathan (P),01/12-05/02,ME 1009,Lecture
ECE,59500,10,PWL,3,RF & Micro Wireless Components,TR,09:00 am-10:15 am,32,28,4,0,0,0,0,0,0,Dimitrios Peroulis (P),01/12-05/02,BRNG 1222,Lecture
ECE,60000,FNY,PWL,3,Random Variables And Signals,TR,10:30 am-11:45 am,65,64,1,0,0,0,0,0,0,Mark R Bell (P),01/12-05/02,FRNY B124,Lecture
ECE,60200,3,PWL,3,Lumped System Theory,TR,10:30 am-11:45 am,45,31,14,0,0,0,0,0,0,Jianghai Hu (P),01/12-05/02,ME 1009,Lecture
ECE,60400,1,PWL,3,Electromagnetic Field Theory,MWF,10:30 am-11:20 am,61,19,42,0,0,0,0,0,0,Andrew M Weiner (P),01/12-05/02,EE 117,Lecture
ECE,60600,3,PWL,3,Solid State Devices,TR,12:00 pm-01:15 pm,55,15,40,0,0,0,0,0,0,Evgeniy E Narimanov (P),01/12-05/02,EE 117,Lecture
ECE,60800,1,PWL,3,Computational Models And Methods,TR,07:30 am-08:45 am,88,53,35,0,0,0,0,0,0,Irith Pomeranz (P),01/12-05/02,EE 270,Lecture
ECE,61700,FNY,PWL,3,Antennas: Design And Applications,TR,12:00 pm-01:15 pm,63,7,56,0,0,0,0,0,0,Kevin J Webb (P),01/12-05/02,FRNY B124,Lecture
ECE,63400,1,PWL,3,Digital Video Systems,TR,01:30 pm-02:45 pm,31,25,6,0,0,0,0,0,0,Amy R Reibman (P),01/12-05/02,EE 005,Lecture
ECE,63700,WNG,PWL,3,Digital Image Processing I,MWF,03:30 pm-04:20 pm,75,60,15,0,0,0,0,0,0,Charles A Bouman (P),01/12-05/02,WANG 2599,Lecture
ECE,64500,1,PWL,3,Estimation Theory,MWF,04:30 pm-05:20 pm,25,7,18,0,0,0,0,0,0,Ho Chan (P),01/12-05/02,EE 226,Lecture
ECE,64700,1,PWL,3,Performance Modeling Of Computer Communication Networks,MWF,12:30 pm-01:20 pm,31,13,18,0,0,0,0,0,0,Xiaojun Lin (P),01/12-05/02,EE 226,Lecture
ECE,65900,1,PWL,3,Quantum Phenomena In Semiconductors,MWF,02:30 pm-03:20 pm,48,25,23,0,0,0,0,0,0,Supriyo Datta (P),01/12-05/02,EE 117,Lecture
ECE,66600,2,PWL,3,Advanced Computer Systems,TR,09:00 am-10:15 am,20,8,12,0,0,0,0,0,0,Mithuna S Thottethodi (P),01/12-05/02,EE 115,Lecture
ECE,69400,1,PWL,0,Electrical And Computer Engineering Seminar,R,03:00 pm-04:15 pm,150,60,90,0,0,0,0,0,0,Gerhard Klimeck (P),01/12-05/02,EE 170,Lecture
IE,20000,1,PWL,0,Electrical And Computer Engineering Seminar,R,10:30 am-11:20 am,120,93,27,0,0,0,0,0,0,Angela Sue Jones Rainwater (P),01/12-05/02,EE 170,Lecture
IE,20100,1,PWL,3,Linear Circuit Analysis I,MWF,01:30 pm-02:20 pm,140,124,16,0,0,0,0,0,0,Byunghoo Jung (P),01/12-05/02,EE 170,Lecture
IE,20200,1,PWL,3,Linear Circuit Analysis II,MWF,07:30 am-08:20 am,172,125,47,0,0,0,0,0,0,Raymond A Decarlo (P),01/12-05/02,EE 170,Lecture
IE,20200,2,PWL,3,Linear Circuit Analysis II,MWF,03:30 pm-04:20 pm,95,96,-1,0,0,0,0,0,0,Eric Scott Furgason (P),01/12-05/02,MSEE B012,Lecture
IE,20200,3,PWL,3,Linear Circuit Analysis II,MWF,11:30 am-12:20 pm,90,86,4,0,0,0,0,0,0,Raymond A Decarlo (P),01/12-05/02,HORT 117,Lecture
IE,20700,1,PWL,1,Electronic Measurement Techniques,R,07:30 am-10:20 am,30,29,1,0,0,0,0,0,0,"Yukun An (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,2,PWL,1,Electronic Measurement Techniques,R,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Chamika Mihiranga Liyanagedera (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,3,PWL,1,Electronic Measurement Techniques,T,11:30 am-02:20 pm,30,31,-1,0,0,0,0,0,0,"Chamika Mihiranga Liyanagedera (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,4,PWL,1,Electronic Measurement Techniques,T,07:30 am-10:20 am,30,26,4,0,0,0,0,0,0,"Orchi Hassan (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,5,PWL,1,Electronic Measurement Techniques,T,07:30 am-10:20 am,30,28,2,0,0,0,0,0,0,"Yukun An (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,6,PWL,1,Electronic Measurement Techniques,W,07:30 am-10:20 am,30,27,3,0,0,0,0,0,0,"Maliha Hossain (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,7,PWL,1,Electronic Measurement Techniques,W,11:30 am-02:20 pm,30,29,1,0,0,0,0,0,0,"Joon Young Kim (P), Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,8,PWL,1,Electronic Measurement Techniques,T,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Jhalak Patel (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,9,PWL,1,Electronic Measurement Techniques,W,07:30 am-10:20 am,30,27,3,0,0,0,0,0,0,"Jianxin Sun (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,10,PWL,1,Electronic Measurement Techniques,F,07:30 am-10:20 am,30,24,6,0,0,0,0,0,0,"Jianxin Sun (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,11,PWL,1,Electronic Measurement Techniques,R,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Jhalak Patel (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,12,PWL,1,Electronic Measurement Techniques,W,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Zhulin Peng (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,13,PWL,1,Electronic Measurement Techniques,F,07:30 am-10:20 am,30,16,14,0,0,0,0,0,0,"Maliha Hossain (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
IE,20700,14,PWL,1,Electronic Measurement Techniques,R,07:30 am-10:20 am,30,25,5,0,0,0,0,0,0,"Orchi Hassan (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20700,15,PWL,1,Electronic Measurement Techniques,F,11:30 am-02:20 pm,30,26,4,0,0,0,0,0,0,"Pavan Koundinya (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
IE,20800,1,PWL,1,Electronic Devices And Design Laboratory,T,11:30 am-02:20 pm,24,24,0,0,0,0,0,0,0,"Yubo Sun (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,2,PWL,1,Electronic Devices And Design Laboratory,R,02:30 pm-05:20 pm,24,24,0,0,0,0,0,0,0,"Rishi Naidu (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,3,PWL,1,Electronic Devices And Design Laboratory,W,07:30 am-10:20 am,24,8,16,0,0,0,0,0,0,"Andrew David Balmos (P), Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,4,PWL,1,Electronic Devices And Design Laboratory,F,07:30 am-10:20 am,24,6,18,0,0,0,0,0,0,"Yubo Sun (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,5,PWL,1,Electronic Devices And Design Laboratory,T,02:30 pm-05:20 pm,24,24,0,0,0,0,0,0,0,"Soonam Lee (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,6,PWL,1,Electronic Devices And Design Laboratory,R,07:30 am-10:20 am,24,19,5,0,0,0,0,0,0,"Shaobo Fang (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,8,PWL,1,Electronic Devices And Design Laboratory,T,07:30 am-10:20 am,24,21,3,0,0,0,0,0,0,"Dahjung Chung (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,9,PWL,1,Electronic Devices And Design Laboratory,F,11:30 am-02:20 pm,24,20,4,0,0,0,0,0,0,"Shaobo Fang (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,12,PWL,1,Electronic Devices And Design Laboratory,W,11:30 am-02:20 pm,24,24,0,0,0,0,0,0,0,"Soonam Lee (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,20800,13,PWL,1,Electronic Devices And Design Laboratory,W,02:30 pm-05:20 pm,24,21,3,0,0,0,0,0,0,"Dahjung Chung (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
IE,25500,1,PWL,3,Introduction To Electronic Analysis And Design,MWF,02:30 pm-03:20 pm,118,115,3,0,0,0,0,0,0,"Pratik Kashyap (P), Alexander V Kildishev",01/12-05/02,BRNG 2280,Lecture
IE,25500,2,PWL,3,Introduction To Electronic Analysis And Design,TR,12:00 pm-01:15 pm,140,116,24,0,0,0,0,0,0,Babak Ziaie (P),01/12-05/02,WTHR 104,Lecture
IE,26400,2,PWL,3,Advanced C Programming,MWF,08:30 am-09:20 am,114,104,10,0,0,0,0,0,0,Cheng-Kok Koh (P),01/12-05/02,PHYS 223,Lecture
IE,26400,3,PWL,3,Advanced C Programming,TR,04:30 pm-05:45 pm,30,17,13,0,0,0,0,0,0,Robert L Givan (P),01/12-05/02,EE 115,Lecture
IE,27000,4,PWL,0,Introduction To Digital System Design,F,10:30 am-01:20 pm,30,30,0,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,5,PWL,0,Introduction To Digital System Design,F,01:30 pm-04:20 pm,30,27,3,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,6,PWL,0,Introduction To Digital System Design,W,01:30 pm-04:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,7,PWL,0,Introduction To Digital System Design,R,07:30 am-10:20 am,30,19,11,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,13,PWL,0,Introduction To Digital System Design,T,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,16,PWL,0,Introduction To Digital System Design,W,10:30 am-01:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,18,PWL,4,Introduction To Digital System Design,MWF,04:30 pm-05:20 pm,300,260,40,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,WTHR 200,Lecture
IE,27000,19,PWL,0,Introduction To Digital System Design,R,02:30 pm-05:20 pm,30,28,2,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,20,PWL,0,Introduction To Digital System Design,R,11:30 am-02:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,22,PWL,0,Introduction To Digital System Design,T,07:30 am-10:20 am,30,10,20,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27000,23,PWL,0,Introduction To Digital System Design,T,02:30 pm-05:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
IE,27900,5,PWL,1,Sophomore Participation In Vertically Integrated Projects In Electrical And Computer Engineering,W,05:30 pm-06:20 pm,90,8,82,0,0,0,90,107,-17,"Jan P Allebach (P), Alexander William Layton , Chun-Jung Tai , Ni Yan",01/12-01/18,EE 129,Lecture
IE,27900,6,PWL,2,Sophomore Participation In Vertically Integrated Projects In Electrical And Computer Engineering,W,05:30 pm-06:20 pm,90,12,78,0,0,0,90,107,-17,"Jan P Allebach (P), Alexander William Layton , Chun-Jung Tai , Ni Yan",01/12-01/18,EE 129,Lecture
IE,30100,1,PWL,3,Signals And Systems,TR,04:30 pm-05:45 pm,118,123,-5,0,0,0,0,0,0,Michael D Zoltowski (P),01/12-05/02,PHYS 114,Lecture
IE,30100,2,PWL,3,Signals And Systems,MWF,04:30 pm-05:20 pm,78,50,28,0,0,0,0,0,0,Chih-Chun Wang (P),01/12-05/02,ME 2061,Lecture
IE,30200,1,PWL,3,Probabilistic Methods In Electrical And Computer Engineering,MWF,12:30 pm-01:20 pm,105,52,53,0,0,0,0,0,0,Saul B Gelfand (P),01/12-05/02,WTHR 172,Lecture
IE,30200,2,PWL,3,Probabilistic Methods In Electrical And Computer Engineering,MWF,03:30 pm-04:20 pm,105,105,0,0,0,0,0,0,0,Mary L Comer (P),01/12-05/02,WTHR 172,Lecture
IE,30500,4,PWL,3,Semiconductor Devices,MWF,08:30 am-09:20 am,88,46,42,0,0,0,0,0,0,Mark Steven Lundstrom (P),01/12-05/02,MSEE B012,Lecture
IE,30500,5,PWL,3,Semiconductor Devices,MWF,02:30 pm-03:20 pm,15,15,0,0,0,0,0,0,0,Muhammad Ashraful Alam (P),01/12-05/02,UNIV 001,Lecture
IE,30600,1,PWL,1,Electronic Circuits And Systems Laboratory,T,02:30 pm-05:20 pm,12,7,5,0,0,0,0,0,0,"Rithesh Rajagopalan Iyer (P), George Edward Hadley , Matthew A Swabey",01/12-05/02,EE 165,Laboratory
IE,30600,2,PWL,1,Electronic Circuits And Systems Laboratory,T,07:30 am-10:20 am,12,4,8,0,0,0,0,0,0,"Sayan Roy (P), George Edward Hadley , Matthew A Swabey",01/12-05/02,EE 165,Laboratory
IE,30600,3,PWL,1,Electronic Circuits And Systems Laboratory,R,02:30 pm-05:20 pm,12,9,3,0,0,0,0,0,0,"Rithesh Rajagopalan Iyer (P), George Edward Hadley , Matthew A Swabey",01/12-05/02,EE 165,Laboratory
IE,30600,4,PWL,1,Electronic Circuits And Systems Laboratory,W,11:30 am-02:20 pm,12,10,2,0,0,0,0,0,0,"Sayan Roy (P), George Edward Hadley , Matthew A Swabey",01/12-05/02,EE 165,Laboratory
IE,30700,1,PWL,1,Electromagnetic Fields And Waves Laboratory,W,02:30 pm-05:20 pm,12,12,0,0,0,0,0,0,0,"Matthew A Swabey (P), George Edward Hadley , Jack Douglas Williams",01/12-05/02,WANG 3014A,Laboratory
IE,30800,1,PWL,1,Systems Simulation And Control Laboratory,W,02:30 pm-05:20 pm,14,13,1,0,0,0,0,0,0,"Shalini Khare (P), George Edward Hadley , Matthew A Swabey",01/12-05/02,EE 165,Laboratory
IE,30800,2,PWL,1,Systems Simulation And Control Laboratory,T,11:30 am-02:20 pm,14,11,3,0,0,0,0,0,0,"Shalini Khare (P), George Edward Hadley , Matthew A Swabey",01/12-05/02,EE 165,Laboratory
IE,31100,2,PWL,3,Electric And Magnetic Fields,TR,03:00 pm-04:15 pm,80,76,4,0,0,0,0,0,0,Daniel S Elliott (P),01/12-05/02,EE 270,Lecture
IE,31100,3,PWL,3,Electric And Magnetic Fields,MWF,09:30 am-10:20 am,40,52,-12,0,0,0,0,0,0,Michael Raymond Melloch (P),01/12-05/02,EE 117,Lecture
IE,32100,2,PWL,3,Electromechanical Motion Devices,MWF,01:30 pm-02:20 pm,60,58,2,0,0,0,0,0,0,Scott David Sudhoff (P),01/12-05/02,EE 117,Lecture
IE,32300,1,PWL,1,Electromechanical Motion Devices and Systems Laboratory,T,07:30 am-10:20 am,14,9,5,0,0,0,0,0,0,Vineet kumar Pandey (P),01/12-05/02,EE 057,Laboratory
IE,32300,2,PWL,1,Electromechanical Motion Devices and Systems Laboratory,R,07:30 am-10:20 am,14,13,1,0,0,0,0,0,0,Zachariah B Hughes (P),01/12-05/02,EE 057,Laboratory
IE,32300,3,PWL,1,Electromechanical Motion Devices and Systems Laboratory,R,11:30 am-02:20 pm,14,13,1,0,0,0,0,0,0,Zachariah B Hughes (P),01/12-05/02,EE 057,Laboratory
IE,32300,4,PWL,1,Electromechanical Motion Devices and Systems Laboratory,T,11:30 am-02:20 pm,14,14,0,0,0,0,0,0,0,Vineet kumar Pandey (P),01/12-05/02,EE 057,Laboratory
IE,33700,2,PWL,0,ASIC Design Laboratory,R,11:30 am-02:20 pm,19,19,0,0,0,0,0,0,0,Mark Casey Johnson (P),01/12-05/02,EE 215,Laboratory
IE,33700,3,PWL,0,ASIC Design Laboratory,T,02:30 pm-05:20 pm,19,19,0,0,0,0,0,0,0,Mark Casey Johnson (P),01/12-05/02,EE 215,Laboratory
IE,33700,4,PWL,0,ASIC Design Laboratory,F,11:30 am-02:20 pm,19,19,0,0,0,0,0,0,0,Mark Casey Johnson (P),01/12-05/02,EE 215,Laboratory
IE,33700,6,PWL,0,ASIC Design Laboratory,W,11:30 am-02:20 pm,19,16,3,0,0,0,0,0,0,Mark Casey Johnson (P),01/12-05/02,EE 215,Laboratory
IE,33700,7,PWL,2,ASIC Design Laboratory,TR,09:30 am-10:20 am,95,90,5,0,0,0,0,0,0,Mark Casey Johnson (P),01/12-05/03,HAMP 1144,Lecture
IE,33700,8,PWL,0,ASIC Design Laboratory,T,11:30 am-02:20 pm,19,17,2,0,0,0,0,0,0,Mark Casey Johnson (P),01/12-05/02,EE 215,Laboratory
IE,36200,1,PWL,4,Microprocessor Systems And Interfacing,MWF,10:30 am-11:20 am,105,101,4,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,WTHR 172,Lecture
IE,36200,2,PWL,0,Microprocessor Systems And Interfacing,R,11:30 am-02:20 pm,15,15,0,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,EE 058,Laboratory
IE,36200,3,PWL,0,Microprocessor Systems And Interfacing,W,07:30 am-10:20 am,15,13,2,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,EE 058,Laboratory
IE,36200,4,PWL,0,Microprocessor Systems And Interfacing,T,11:30 am-02:20 pm,15,15,0,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,EE 058,Laboratory
IE,36200,5,PWL,0,Microprocessor Systems And Interfacing,R,07:30 am-10:20 am,15,14,1,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,EE 058,Laboratory
IE,36200,6,PWL,0,Microprocessor Systems And Interfacing,F,07:30 am-10:20 am,15,15,0,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,EE 058,Laboratory
IE,36200,7,PWL,0,Microprocessor Systems And Interfacing,T,07:30 am-10:20 am,15,14,1,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,EE 058,Laboratory
IE,36200,8,PWL,0,Microprocessor Systems And Interfacing,W,11:30 am-02:20 pm,15,15,0,0,0,0,0,0,0,,01/12-05/02,EE 058,Laboratory
IE,36400,1,PWL,1,Software Engineering Tools Laboratory,M,11:30 am-12:20 pm,84,78,6,0,0,0,0,0,0,"Mark Casey Johnson (P), Ahmad A Gheith",01/12-05/02,MSEE B012,Laboratory Preparation
IE,36400,2,PWL,0,Software Engineering Tools Laboratory,W,09:30 am-11:20 am,21,24,-3,0,0,0,0,0,0,"Prashanth Purnananda (P), Ahmad A Gheith , Mark Casey Johnson",01/12-05/02,EE 206,Laboratory
IE,36400,4,PWL,0,Software Engineering Tools Laboratory,T,01:30 pm-03:20 pm,21,23,-2,0,0,0,0,0,0,"Mariam Zaim (P), Ahmad A Gheith , Mark Casey Johnson",01/12-05/02,EE 206,Laboratory
IE,36400,6,PWL,0,Software Engineering Tools Laboratory,R,09:30 am-11:20 am,21,13,8,0,0,0,0,0,0,"Venkata Krishna Chaithanya Manam (P), Ahmad A Gheith , Mark Casey Johnson",01/12-05/02,EE 206,Laboratory
IE,36400,7,PWL,0,Software Engineering Tools Laboratory,T,03:30 pm-05:20 pm,21,18,3,0,0,0,0,0,0,"Venkata Krishna Chaithanya Manam (P), Ahmad A Gheith , Mark Casey Johnson",01/12-05/02,EE 206,Laboratory
IE,36800,1,PWL,3,Data Structures,TR,03:00 pm-04:15 pm,150,109,41,0,0,0,0,0,0,Arif Ghafoor (P),01/12-05/02,ME 1061,Lecture
IE,36900,1,PWL,3,Discrete Mathematics For Computer Engineering,TR,10:30 am-11:45 am,55,70,-15,0,0,0,0,0,0,Saurabh Bagchi (P),01/12-05/02,EE 270,Lecture
IE,37900,5,PWL,1,Junior Participation In Vertically Integrated Projects (VIP) In Electrical And Computer Engineering,W,05:30 pm-06:20 pm,90,5,85,0,0,0,90,107,-17,"Jan P Allebach (P), Alexander William Layton , Chun-Jung Tai , Ni Yan",01/12-01/18,EE 129,Lecture
IE,37900,6,PWL,2,Junior Participation In Vertically Integrated Projects (VIP) In Electrical And Computer Engineering,W,05:30 pm-06:20 pm,90,26,64,0,0,0,90,107,-17,"Jan P Allebach (P), Alexander William Layton , Chun-Jung Tai , Ni Yan",01/12-01/18,EE 129,Lecture
IE,38200,1,PWL,3,Feedback System Analysis And Design,MWF,09:30 am-10:20 am,90,83,7,0,0,0,0,0,0,Chun-Sing George Lee (P),01/12-05/02,MSEE B012,Lecture
IE,40000,1,PWL,1,Professional Development And Career Guidance,R,12:30 pm-01:20 pm,162,137,25,0,0,0,0,0,0,David J Love (P),01/12-05/02,EE 170,Lecture
IE,40020,1,PWL,3,Sound Reinforcement System Design,TR,09:00 am-10:15 am,20,20,0,0,0,0,0,0,0,David George Meyer (P),01/12-05/02,MSEE 184,Lecture
IE,40200,1,PWL,3,Electrical Engineering Design Projects,M,04:30 pm-05:20 pm,80,71,9,0,0,0,84,74,10,"Matthew A Swabey (P), Barrett Frank Robinson",01/12-05/02,EE 270,Lecture
IE,40200,2,PWL,0,Electrical Engineering Design Projects,TR,07:30 am-10:20 am,20,15,5,0,0,0,0,0,0,"John Anthony Nyenhuis (P), Jungu Choi , Barrett Frank Robinson , Matthew A Swabey",01/12-05/02,EE 159,Laboratory
IE,40200,3,PWL,0,Electrical Engineering Design Projects,WF,11:30 am-02:20 pm,20,13,7,0,0,0,0,0,0,"Edward John Delp (P), Jose D Esquitin Hinzpeter , Barrett Frank Robinson , Matthew A Swabey",01/12-05/02,EE 159,Laboratory
IE,40200,7,PWL,0,Electrical Engineering Design Projects,TR,02:30 pm-05:20 pm,20,19,1,0,0,0,0,0,0,"Jianghai Hu (P), Alice Jou , Barrett Frank Robinson , Matthew A Swabey",01/12-05/02,EE 159,Laboratory
IE,40200,8,PWL,0,Electrical Engineering Design Projects,TR,11:30 am-02:20 pm,20,14,6,0,0,0,0,0,0,"John Anthony Nyenhuis (P), Barrett Frank Robinson , Hengying Shan , Matthew A Swabey",01/12-05/02,EE 159,Laboratory
IE,40200,10,PWL,0,Electrical Engineering Design Projects,WF,12:30 pm-03:20 pm,0,4,-4,0,0,0,0,0,0,"Matthew A Swabey (P), Barrett Frank Robinson",01/12-05/02,EE 159,Laboratory
IE,40200,11,PWL,0,Electrical Engineering Design Projects,TR,01:30 pm-04:20 pm,0,3,-3,0,0,0,0,0,0,"Matthew A Swabey (P), Barrett Frank Robinson",01/12-05/02,EE 159,Laboratory
IE,40200,12,PWL,3,Electrical Engineering Design Projects,M,04:30 pm-05:20 pm,0,3,-3,0,0,0,0,0,0,"Matthew A Swabey (P), Barrett Frank Robinson",01/12-05/02,EE 270,Lecture
IE,40200,13,PWL,0,Electrical Engineering Design Projects,T,10:30 am-01:20 pm,0,3,-3,0,0,0,0,0,0,"Matthew A Swabey (P), Barrett Frank Robinson",01/12-05/02,EE 159,Laboratory
IE,40400,1,PWL,3,Introduction To Computer Security,TR,04:30 pm-05:45 pm,55,49,6,0,0,0,0,0,0,"Avinash C Kak (P), Bharathkumar Comandurjagannathanraghunathan , Tanmay K Prakash",01/12-05/02,KNOY B033,Lecture
IE,41400,1,PWL,3,Elements Of Electro And Fiber Optics,TR,09:00 am-10:15 am,23,14,9,0,0,0,0,0,0,Alexandra Boltasseva (P),01/12-05/02,EE 226,Lecture
IE,41500,1,PWL,1,Electro- And Fiber Optics Laboratory,R,02:30 pm-05:20 pm,6,1,5,0,0,0,0,0,0,Abdullah Al Noman (P),01/12-05/02,MSEE S016,Laboratory
IE,42300,1,PWL,3,Electromechanical Motion Control,MWF,11:30 am-12:20 pm,60,57,3,0,0,0,0,0,0,Oleg Wasynczuk (P),01/12-05/02,EE 270,Lecture
IE,43300,1,PWL,3,Power Electronics,MWF,08:30 am-09:20 am,55,37,18,0,0,0,0,0,0,Steven Dean Pekarek (P),01/12-05/02,EE 117,Lecture
IE,43700,2,PWL,4,Computer Design And Prototyping,MWF,03:30 pm-04:20 pm,64,60,4,0,0,0,0,0,0,T N Vijaykumar (P),01/12-05/02,ME 1052,Lecture
IE,43700,3,PWL,0,Computer Design And Prototyping,F,07:30 am-10:20 am,16,15,1,0,0,0,0,0,0,T N Vijaykumar (P),01/12-05/02,POTR 360,Laboratory
IE,43700,5,PWL,0,Computer Design And Prototyping,W,07:30 am-10:20 am,16,16,0,0,0,0,0,0,0,T N Vijaykumar (P),01/12-05/02,POTR 360,Laboratory
IE,43700,6,PWL,0,Computer Design And Prototyping,T,02:30 pm-05:20 pm,16,13,3,0,0,0,0,0,0,T N Vijaykumar (P),01/12-05/02,POTR 360,Laboratory
